client_id	path	sentence	up_votes	down_votes	age	gender	accents	variant	locale	segment
2eaa77044cd86db36344c4960018f6749c36d44d435a26297e8861eb56ffb15bf978667d74903a7f054d7fb9fdead2615dab2fe4f046945989b56de2669bdb98	common_voice_en_38679860.mp3	Activities include a Death Penalty Issues Lobby Day and a direct action day.	0	4	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
2eaa77044cd86db36344c4960018f6749c36d44d435a26297e8861eb56ffb15bf978667d74903a7f054d7fb9fdead2615dab2fe4f046945989b56de2669bdb98	common_voice_en_38679868.mp3	There were nearly three times as many Lutherans as Mennonites at that time.	0	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
206710ecc1fcd76f0e083acbd83a04bd9613a02785b70caed19e7764dc00239a37407730310c555c891505342dd257b101e6b9df14e7d4b855b73e42df72dd96	common_voice_en_38679876.mp3	It typically forms an analytical or management unit.	0	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_38680758.mp3	Riccardo Picchio regards the Venetian story as apocryphal.	0	5	fourties	female	United States English,Midwestern,Low,Demure		en	
2eaa77044cd86db36344c4960018f6749c36d44d435a26297e8861eb56ffb15bf978667d74903a7f054d7fb9fdead2615dab2fe4f046945989b56de2669bdb98	common_voice_en_38680904.mp3	Astor Place was once known as Art Street.	0	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
2eaa77044cd86db36344c4960018f6749c36d44d435a26297e8861eb56ffb15bf978667d74903a7f054d7fb9fdead2615dab2fe4f046945989b56de2669bdb98	common_voice_en_38680907.mp3	Thomas lived at Burwood House in Surrey.	0	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
2eaa77044cd86db36344c4960018f6749c36d44d435a26297e8861eb56ffb15bf978667d74903a7f054d7fb9fdead2615dab2fe4f046945989b56de2669bdb98	common_voice_en_38680936.mp3	Matt Rogers, a friend of Joel's, became the guitarist.	0	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
2eaa77044cd86db36344c4960018f6749c36d44d435a26297e8861eb56ffb15bf978667d74903a7f054d7fb9fdead2615dab2fe4f046945989b56de2669bdb98	common_voice_en_38680948.mp3	The Scotts then adopted the surname of Montagu Douglas Scott.	0	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
206710ecc1fcd76f0e083acbd83a04bd9613a02785b70caed19e7764dc00239a37407730310c555c891505342dd257b101e6b9df14e7d4b855b73e42df72dd96	common_voice_en_38681848.mp3	It is regulated by the Bank of Somaliland, the territory's central bank.	0	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
206710ecc1fcd76f0e083acbd83a04bd9613a02785b70caed19e7764dc00239a37407730310c555c891505342dd257b101e6b9df14e7d4b855b73e42df72dd96	common_voice_en_38681881.mp3	He convinces White to stay in the car while he checks out what happened.	2	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
206710ecc1fcd76f0e083acbd83a04bd9613a02785b70caed19e7764dc00239a37407730310c555c891505342dd257b101e6b9df14e7d4b855b73e42df72dd96	common_voice_en_38681898.mp3	The material is typically water-based, which has largely replaced oil based fluids.	0	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
206710ecc1fcd76f0e083acbd83a04bd9613a02785b70caed19e7764dc00239a37407730310c555c891505342dd257b101e6b9df14e7d4b855b73e42df72dd96	common_voice_en_38681905.mp3	Rafael Vera, among others, was sentenced for illegal appropriation of funds from the Ministry.	0	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
206710ecc1fcd76f0e083acbd83a04bd9613a02785b70caed19e7764dc00239a37407730310c555c891505342dd257b101e6b9df14e7d4b855b73e42df72dd96	common_voice_en_38681927.mp3	Later versions had sleeves and covered the legs to the knees.	0	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
206710ecc1fcd76f0e083acbd83a04bd9613a02785b70caed19e7764dc00239a37407730310c555c891505342dd257b101e6b9df14e7d4b855b73e42df72dd96	common_voice_en_38681947.mp3	I service service-based creatives and businesses.	0	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
206710ecc1fcd76f0e083acbd83a04bd9613a02785b70caed19e7764dc00239a37407730310c555c891505342dd257b101e6b9df14e7d4b855b73e42df72dd96	common_voice_en_38681976.mp3	There is some run-time cost associated with dynamically dispatching function calls.	0	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
206710ecc1fcd76f0e083acbd83a04bd9613a02785b70caed19e7764dc00239a37407730310c555c891505342dd257b101e6b9df14e7d4b855b73e42df72dd96	common_voice_en_38681986.mp3	Both of these games have similar gameplay to "Spellbound".	2	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
206710ecc1fcd76f0e083acbd83a04bd9613a02785b70caed19e7764dc00239a37407730310c555c891505342dd257b101e6b9df14e7d4b855b73e42df72dd96	common_voice_en_38682014.mp3	He lives in Lorton, Virginia.	2	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
206710ecc1fcd76f0e083acbd83a04bd9613a02785b70caed19e7764dc00239a37407730310c555c891505342dd257b101e6b9df14e7d4b855b73e42df72dd96	common_voice_en_38682015.mp3	Mike Hall was the first ever "Dream Job" winner.	0	4	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
cf166b2a376b2518887f5a2e3c347a69f495260309ac27cc1b860d599c86cf85ebf2f20f4dbee126894eecf204d9ef657ffd494c46e75ba0d5c4a227396385eb	common_voice_en_38682113.mp3	Snow is also seen at a much higher frequency than outlying islands nearby.	0	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
cf166b2a376b2518887f5a2e3c347a69f495260309ac27cc1b860d599c86cf85ebf2f20f4dbee126894eecf204d9ef657ffd494c46e75ba0d5c4a227396385eb	common_voice_en_38682394.mp3	Marie as well as ownership of the Tigers.	2	4	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
cf166b2a376b2518887f5a2e3c347a69f495260309ac27cc1b860d599c86cf85ebf2f20f4dbee126894eecf204d9ef657ffd494c46e75ba0d5c4a227396385eb	common_voice_en_38682396.mp3	Since Soul Coughing, he has devoted his energy toward film scoring.	0	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
cf166b2a376b2518887f5a2e3c347a69f495260309ac27cc1b860d599c86cf85ebf2f20f4dbee126894eecf204d9ef657ffd494c46e75ba0d5c4a227396385eb	common_voice_en_38682499.mp3	The oil industry was centered in Greenpoint, Brooklyn.	2	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
cf166b2a376b2518887f5a2e3c347a69f495260309ac27cc1b860d599c86cf85ebf2f20f4dbee126894eecf204d9ef657ffd494c46e75ba0d5c4a227396385eb	common_voice_en_38682620.mp3	The colony was useful for study of the genetics of changes in populations.	2	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
cf166b2a376b2518887f5a2e3c347a69f495260309ac27cc1b860d599c86cf85ebf2f20f4dbee126894eecf204d9ef657ffd494c46e75ba0d5c4a227396385eb	common_voice_en_38682801.mp3	Like her sister, she was also very wealthy.	0	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
cf166b2a376b2518887f5a2e3c347a69f495260309ac27cc1b860d599c86cf85ebf2f20f4dbee126894eecf204d9ef657ffd494c46e75ba0d5c4a227396385eb	common_voice_en_38682935.mp3	He is an academician of the Chinese Academy of Engineering.	0	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
cf166b2a376b2518887f5a2e3c347a69f495260309ac27cc1b860d599c86cf85ebf2f20f4dbee126894eecf204d9ef657ffd494c46e75ba0d5c4a227396385eb	common_voice_en_38683115.mp3	The Manhunt competition is staged in two rounds, preliminary and final.	0	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
2eaa77044cd86db36344c4960018f6749c36d44d435a26297e8861eb56ffb15bf978667d74903a7f054d7fb9fdead2615dab2fe4f046945989b56de2669bdb98	common_voice_en_38683369.mp3	There are many variations of Pork Embutido Recipe.	0	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
2eaa77044cd86db36344c4960018f6749c36d44d435a26297e8861eb56ffb15bf978667d74903a7f054d7fb9fdead2615dab2fe4f046945989b56de2669bdb98	common_voice_en_38683384.mp3	Big Sky Chapel serves a number of religious denominations.	0	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
2eaa77044cd86db36344c4960018f6749c36d44d435a26297e8861eb56ffb15bf978667d74903a7f054d7fb9fdead2615dab2fe4f046945989b56de2669bdb98	common_voice_en_38683441.mp3	This concern has created a fatigue amongst certain policymakers.	0	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
2eaa77044cd86db36344c4960018f6749c36d44d435a26297e8861eb56ffb15bf978667d74903a7f054d7fb9fdead2615dab2fe4f046945989b56de2669bdb98	common_voice_en_38683455.mp3	For some years he was an active county magistrate.	0	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
2eaa77044cd86db36344c4960018f6749c36d44d435a26297e8861eb56ffb15bf978667d74903a7f054d7fb9fdead2615dab2fe4f046945989b56de2669bdb98	common_voice_en_38683456.mp3	It could be used to improve the detection of underwater stores of oil.	0	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
2eaa77044cd86db36344c4960018f6749c36d44d435a26297e8861eb56ffb15bf978667d74903a7f054d7fb9fdead2615dab2fe4f046945989b56de2669bdb98	common_voice_en_38683458.mp3	Series characters: Christopher and Vivienne Perrin - 'Perrins, Private Investigators'.	0	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
2eaa77044cd86db36344c4960018f6749c36d44d435a26297e8861eb56ffb15bf978667d74903a7f054d7fb9fdead2615dab2fe4f046945989b56de2669bdb98	common_voice_en_38683502.mp3	The formation of the State Council thus curbed the Sultan's administrative powers.	0	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
2eaa77044cd86db36344c4960018f6749c36d44d435a26297e8861eb56ffb15bf978667d74903a7f054d7fb9fdead2615dab2fe4f046945989b56de2669bdb98	common_voice_en_38683512.mp3	He was unsuccessful, losing badly to Mayor DeCicco-Best.	0	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
2eaa77044cd86db36344c4960018f6749c36d44d435a26297e8861eb56ffb15bf978667d74903a7f054d7fb9fdead2615dab2fe4f046945989b56de2669bdb98	common_voice_en_38683534.mp3	His most famous student was Kirill Kondrashin.	0	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
2eaa77044cd86db36344c4960018f6749c36d44d435a26297e8861eb56ffb15bf978667d74903a7f054d7fb9fdead2615dab2fe4f046945989b56de2669bdb98	common_voice_en_38683554.mp3	"Arctostaphylos alpina" has a circumpolar distribution.	6	8	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
206710ecc1fcd76f0e083acbd83a04bd9613a02785b70caed19e7764dc00239a37407730310c555c891505342dd257b101e6b9df14e7d4b855b73e42df72dd96	common_voice_en_38686044.mp3	Her endurance in the high tessitura of Strauss' operas is legendary.	0	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
206710ecc1fcd76f0e083acbd83a04bd9613a02785b70caed19e7764dc00239a37407730310c555c891505342dd257b101e6b9df14e7d4b855b73e42df72dd96	common_voice_en_38686064.mp3	All rest areas and trail heads are handicapped accessible.	0	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
206710ecc1fcd76f0e083acbd83a04bd9613a02785b70caed19e7764dc00239a37407730310c555c891505342dd257b101e6b9df14e7d4b855b73e42df72dd96	common_voice_en_38686089.mp3	They are required to either be a Reporter, Newscaster, or Documentary Producer.	0	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
206710ecc1fcd76f0e083acbd83a04bd9613a02785b70caed19e7764dc00239a37407730310c555c891505342dd257b101e6b9df14e7d4b855b73e42df72dd96	common_voice_en_38686129.mp3	His unit was active in the continuing defense of New Jersey.	0	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
206710ecc1fcd76f0e083acbd83a04bd9613a02785b70caed19e7764dc00239a37407730310c555c891505342dd257b101e6b9df14e7d4b855b73e42df72dd96	common_voice_en_38686191.mp3	Astralis replaced him with Emil "Magisk" Reif.	10	10	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
206710ecc1fcd76f0e083acbd83a04bd9613a02785b70caed19e7764dc00239a37407730310c555c891505342dd257b101e6b9df14e7d4b855b73e42df72dd96	common_voice_en_38686198.mp3	To her it was real enjoyment to be with the couple.	0	4	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
206710ecc1fcd76f0e083acbd83a04bd9613a02785b70caed19e7764dc00239a37407730310c555c891505342dd257b101e6b9df14e7d4b855b73e42df72dd96	common_voice_en_38686217.mp3	One big merchandising arena is publishing.	0	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
206710ecc1fcd76f0e083acbd83a04bd9613a02785b70caed19e7764dc00239a37407730310c555c891505342dd257b101e6b9df14e7d4b855b73e42df72dd96	common_voice_en_38686294.mp3	He cleared waivers and was added to the Triple-A Indianapolis Indians roster.	2	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
206710ecc1fcd76f0e083acbd83a04bd9613a02785b70caed19e7764dc00239a37407730310c555c891505342dd257b101e6b9df14e7d4b855b73e42df72dd96	common_voice_en_38686358.mp3	William Van Horne renamed Barnett's Siding as Lacombe in honour of Father Lacombe.	2	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
206710ecc1fcd76f0e083acbd83a04bd9613a02785b70caed19e7764dc00239a37407730310c555c891505342dd257b101e6b9df14e7d4b855b73e42df72dd96	common_voice_en_38686432.mp3	Many of Rucker's novels and short stories apply these ideas.	0	4	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
206710ecc1fcd76f0e083acbd83a04bd9613a02785b70caed19e7764dc00239a37407730310c555c891505342dd257b101e6b9df14e7d4b855b73e42df72dd96	common_voice_en_38686435.mp3	Most interracial relationships occurred between male European explorers and local black African women.	0	4	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
206710ecc1fcd76f0e083acbd83a04bd9613a02785b70caed19e7764dc00239a37407730310c555c891505342dd257b101e6b9df14e7d4b855b73e42df72dd96	common_voice_en_38686488.mp3	Joachim Posener the alleged mastermind along with Moyne fled the country.	0	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
2eaa77044cd86db36344c4960018f6749c36d44d435a26297e8861eb56ffb15bf978667d74903a7f054d7fb9fdead2615dab2fe4f046945989b56de2669bdb98	common_voice_en_38686613.mp3	The local dialect is called Peellands.	4	4	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
2eaa77044cd86db36344c4960018f6749c36d44d435a26297e8861eb56ffb15bf978667d74903a7f054d7fb9fdead2615dab2fe4f046945989b56de2669bdb98	common_voice_en_38686614.mp3	Ottawa University teams are known as the Braves.	4	4	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
2eaa77044cd86db36344c4960018f6749c36d44d435a26297e8861eb56ffb15bf978667d74903a7f054d7fb9fdead2615dab2fe4f046945989b56de2669bdb98	common_voice_en_38686616.mp3	This includes a good reputation with children of all ages and other animals.	0	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
206710ecc1fcd76f0e083acbd83a04bd9613a02785b70caed19e7764dc00239a37407730310c555c891505342dd257b101e6b9df14e7d4b855b73e42df72dd96	common_voice_en_38686678.mp3	As such, only 'serious grounds of...public security' could justify his expulsion.	0	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
206710ecc1fcd76f0e083acbd83a04bd9613a02785b70caed19e7764dc00239a37407730310c555c891505342dd257b101e6b9df14e7d4b855b73e42df72dd96	common_voice_en_38686684.mp3	Afterwards he worked at Shearman and Sterling in New York City.	0	4	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
2eaa77044cd86db36344c4960018f6749c36d44d435a26297e8861eb56ffb15bf978667d74903a7f054d7fb9fdead2615dab2fe4f046945989b56de2669bdb98	common_voice_en_38686690.mp3	This anonymous recursion can be produced generically via fixed-point combinators.	0	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
2eaa77044cd86db36344c4960018f6749c36d44d435a26297e8861eb56ffb15bf978667d74903a7f054d7fb9fdead2615dab2fe4f046945989b56de2669bdb98	common_voice_en_38686709.mp3	The ice bridge collapsed rapidly, turning into hundreds of icebergs.	0	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
206710ecc1fcd76f0e083acbd83a04bd9613a02785b70caed19e7764dc00239a37407730310c555c891505342dd257b101e6b9df14e7d4b855b73e42df72dd96	common_voice_en_38686743.mp3	The movie was both a critical and financial success.	0	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
206710ecc1fcd76f0e083acbd83a04bd9613a02785b70caed19e7764dc00239a37407730310c555c891505342dd257b101e6b9df14e7d4b855b73e42df72dd96	common_voice_en_38686946.mp3	The Rechts der Isar Hospital became the teaching hospital of the newly created School.	0	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
206710ecc1fcd76f0e083acbd83a04bd9613a02785b70caed19e7764dc00239a37407730310c555c891505342dd257b101e6b9df14e7d4b855b73e42df72dd96	common_voice_en_38686948.mp3	The village was named after Samuel Fletcher, a local storekeeper.	0	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
206710ecc1fcd76f0e083acbd83a04bd9613a02785b70caed19e7764dc00239a37407730310c555c891505342dd257b101e6b9df14e7d4b855b73e42df72dd96	common_voice_en_38686955.mp3	It is organised by the Women's Football Association of Ireland.	0	6	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
206710ecc1fcd76f0e083acbd83a04bd9613a02785b70caed19e7764dc00239a37407730310c555c891505342dd257b101e6b9df14e7d4b855b73e42df72dd96	common_voice_en_38686970.mp3	It is near the new Swedish national stadium Friends Arena.	0	4	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
206710ecc1fcd76f0e083acbd83a04bd9613a02785b70caed19e7764dc00239a37407730310c555c891505342dd257b101e6b9df14e7d4b855b73e42df72dd96	common_voice_en_38687011.mp3	There is a service center in Casper, Wyoming as well as several camps.	0	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
206710ecc1fcd76f0e083acbd83a04bd9613a02785b70caed19e7764dc00239a37407730310c555c891505342dd257b101e6b9df14e7d4b855b73e42df72dd96	common_voice_en_38687045.mp3	This outlet, however, was cut off as the Hackensack lobe continued to push south.	0	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
206710ecc1fcd76f0e083acbd83a04bd9613a02785b70caed19e7764dc00239a37407730310c555c891505342dd257b101e6b9df14e7d4b855b73e42df72dd96	common_voice_en_38687046.mp3	Suddenly the whistle of the train shrieked two fields away.	2	4	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
b87dd0680063cbd3dc57f5b9b20c14f020f511c3f18467d52e816db909dbe2be05b8ea36a4bca91179503817a1b093a9e6036abb514c6ad1aaf1ffa71b3d32ce	common_voice_en_38688678.mp3	Of the services by which he had earned this distinguished post we know nothing.	2	2	thirties	male	Canadian English		en	
a8c589e5c5f299eede5470873d9275cf4730f2169f1c491d976145d0e22ba0868c3f946e00c3ca7c9240849f929684ed65451ee598ada7cb9c4b4f7b7f5a9e21	common_voice_en_38689007.mp3	In Munich, Kane has set up a big money deal at a local bank.	2	2			Australian English,East Africa (Uganda)		en	
a8c589e5c5f299eede5470873d9275cf4730f2169f1c491d976145d0e22ba0868c3f946e00c3ca7c9240849f929684ed65451ee598ada7cb9c4b4f7b7f5a9e21	common_voice_en_38689008.mp3	They were drawn against Carlisle United in the second round drawn.	0	2			Australian English,East Africa (Uganda)		en	
0c4fb0ca904a8bae8229f87f3a4b51d8bf28db90c93e6ac7b7833ba9e9ebccad465beeacc41adf4847a5d556c4b3f4e1a1383cf698d37fa5ab5b212dc2ff6c41	common_voice_en_38689011.mp3	Mipham's commentaries now form the backbone of the Nyingma monastic curriculum.	0	4					en	
206710ecc1fcd76f0e083acbd83a04bd9613a02785b70caed19e7764dc00239a37407730310c555c891505342dd257b101e6b9df14e7d4b855b73e42df72dd96	common_voice_en_38689048.mp3	The brook joins into Burghfield Brook near Grazeley Green.	0	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
206710ecc1fcd76f0e083acbd83a04bd9613a02785b70caed19e7764dc00239a37407730310c555c891505342dd257b101e6b9df14e7d4b855b73e42df72dd96	common_voice_en_38689052.mp3	The theme of the album is "Tabi" (Journey).	0	4	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
9ea6ffc5e8801e236ea42157552c5f6f5b201ae5a006cfa426f08525e36999a49c73225af0e04624068bf260e133bc92babb34d03e3e7fd4c8f60415b5dc3322	common_voice_en_38689077.mp3	The hydraulic motors drive electrical generators to produce electricity.	2	2					en	
206710ecc1fcd76f0e083acbd83a04bd9613a02785b70caed19e7764dc00239a37407730310c555c891505342dd257b101e6b9df14e7d4b855b73e42df72dd96	common_voice_en_38689088.mp3	My father joined the diplomatic corps.	0	8	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
206710ecc1fcd76f0e083acbd83a04bd9613a02785b70caed19e7764dc00239a37407730310c555c891505342dd257b101e6b9df14e7d4b855b73e42df72dd96	common_voice_en_38689097.mp3	There is only one on each side.	0	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
206710ecc1fcd76f0e083acbd83a04bd9613a02785b70caed19e7764dc00239a37407730310c555c891505342dd257b101e6b9df14e7d4b855b73e42df72dd96	common_voice_en_38689106.mp3	Central Pictures released the film in theaters.	2	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
206710ecc1fcd76f0e083acbd83a04bd9613a02785b70caed19e7764dc00239a37407730310c555c891505342dd257b101e6b9df14e7d4b855b73e42df72dd96	common_voice_en_38689175.mp3	It was originally the church of the Catholic garrison of the city.	0	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
206710ecc1fcd76f0e083acbd83a04bd9613a02785b70caed19e7764dc00239a37407730310c555c891505342dd257b101e6b9df14e7d4b855b73e42df72dd96	common_voice_en_38689208.mp3	The two brothers also direct television adverts and music videos.	0	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
206710ecc1fcd76f0e083acbd83a04bd9613a02785b70caed19e7764dc00239a37407730310c555c891505342dd257b101e6b9df14e7d4b855b73e42df72dd96	common_voice_en_38689217.mp3	The youth teams play at a variety of grounds around the Sevenoaks area.	0	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
206710ecc1fcd76f0e083acbd83a04bd9613a02785b70caed19e7764dc00239a37407730310c555c891505342dd257b101e6b9df14e7d4b855b73e42df72dd96	common_voice_en_38689294.mp3	The new operation encompasses the Arnaud Railway, Bloom Lake Railway, and Wabush Lake Railway.	0	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
206710ecc1fcd76f0e083acbd83a04bd9613a02785b70caed19e7764dc00239a37407730310c555c891505342dd257b101e6b9df14e7d4b855b73e42df72dd96	common_voice_en_38689312.mp3	Its headquarters were in Crawley, West Sussex, near London Gatwick Airport.	0	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
206710ecc1fcd76f0e083acbd83a04bd9613a02785b70caed19e7764dc00239a37407730310c555c891505342dd257b101e6b9df14e7d4b855b73e42df72dd96	common_voice_en_38689330.mp3	Since then, protonotaries apostolic have been classified either "de numero" or supernumerary.	0	4	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
206710ecc1fcd76f0e083acbd83a04bd9613a02785b70caed19e7764dc00239a37407730310c555c891505342dd257b101e6b9df14e7d4b855b73e42df72dd96	common_voice_en_38689347.mp3	It contains the villages of Harby, Hose and Long Clawson.	0	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
206710ecc1fcd76f0e083acbd83a04bd9613a02785b70caed19e7764dc00239a37407730310c555c891505342dd257b101e6b9df14e7d4b855b73e42df72dd96	common_voice_en_38689422.mp3	Before, the athletic department was overseen by one of the school's head coaches.	0	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
206710ecc1fcd76f0e083acbd83a04bd9613a02785b70caed19e7764dc00239a37407730310c555c891505342dd257b101e6b9df14e7d4b855b73e42df72dd96	common_voice_en_38689437.mp3	Together, they form a near-continuous archipelago across the Leeward Islands and Windward Islands.	2	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
206710ecc1fcd76f0e083acbd83a04bd9613a02785b70caed19e7764dc00239a37407730310c555c891505342dd257b101e6b9df14e7d4b855b73e42df72dd96	common_voice_en_38690115.mp3	Such vehicles are called Dual-System Light Rail Vehicles.	0	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
206710ecc1fcd76f0e083acbd83a04bd9613a02785b70caed19e7764dc00239a37407730310c555c891505342dd257b101e6b9df14e7d4b855b73e42df72dd96	common_voice_en_38690128.mp3	The mixtape was supported by the singles "Self Control" and "Slime Mentality".	0	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
206710ecc1fcd76f0e083acbd83a04bd9613a02785b70caed19e7764dc00239a37407730310c555c891505342dd257b101e6b9df14e7d4b855b73e42df72dd96	common_voice_en_38690129.mp3	He then played briefly with Prowler, as well as a few shows with X.	2	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
206710ecc1fcd76f0e083acbd83a04bd9613a02785b70caed19e7764dc00239a37407730310c555c891505342dd257b101e6b9df14e7d4b855b73e42df72dd96	common_voice_en_38690174.mp3	He also made some historical field recordings of the Aka Pygmy music.	0	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
206710ecc1fcd76f0e083acbd83a04bd9613a02785b70caed19e7764dc00239a37407730310c555c891505342dd257b101e6b9df14e7d4b855b73e42df72dd96	common_voice_en_38690203.mp3	The Community of the Holy Name was established under the leadership of Sister Esther.	0	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
206710ecc1fcd76f0e083acbd83a04bd9613a02785b70caed19e7764dc00239a37407730310c555c891505342dd257b101e6b9df14e7d4b855b73e42df72dd96	common_voice_en_38690403.mp3	He was also an organizer of the Impuzamugambi militia.	0	4	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
206710ecc1fcd76f0e083acbd83a04bd9613a02785b70caed19e7764dc00239a37407730310c555c891505342dd257b101e6b9df14e7d4b855b73e42df72dd96	common_voice_en_38690454.mp3	Price freezes were re-established five months later.	0	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
206710ecc1fcd76f0e083acbd83a04bd9613a02785b70caed19e7764dc00239a37407730310c555c891505342dd257b101e6b9df14e7d4b855b73e42df72dd96	common_voice_en_38690468.mp3	It is easy to show that the stabilization procedure yields stabilized splittings.	0	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
206710ecc1fcd76f0e083acbd83a04bd9613a02785b70caed19e7764dc00239a37407730310c555c891505342dd257b101e6b9df14e7d4b855b73e42df72dd96	common_voice_en_38690523.mp3	He studied history of art at the University of Granada and journalism in Madrid.	0	2	twenties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
